StudentID,CompleteDevMath_11Term3,CompleteDevEnglish_11Term3,Major1_11Term3,Major2_11Term3,Complete1_11Term3,Complete2_11Term3,CompleteCIP1_11Term3,CompleteCIP2_11Term3,TransferIntent_11Term3,DegreeTypeSought_11Term3,TermGPA_11Term3,CumGPA_11Term3
285848,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,3.8,3.54
302176,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.5
301803,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,4,3.95
302756,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.78,3.78
300304,0,-2,9.0101,-1,0,0,-2,-2,-1,6,2,1.75
301067,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
297371,-2,0,0,-1,0,0,-2,-2,-1,6,2.56,3.15
273211,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.25,3.34
302772,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.48,1.85
280023,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.59,2.37
299369,1,1,0,-1,0,0,-2,-2,-1,6,3.2,3.09
299997,0,0,52.0201,-1,0,0,-2,-2,-1,6,0,1.21
300569,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,3.8,3.67
299363,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.8,2.92
300635,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,3.49,3.46
299788,0,1,52.0301,-1,0,0,-2,-2,-1,6,0,2.19
302134,1,0,0,-1,0,0,-2,-2,-1,6,3.77,3.55
301723,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2.8,3
294970,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,4,3.57
301192,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2,3.1
303346,-2,-2,0,-1,0,0,-2,-2,-1,6,0,2.34
305186,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.7
305182,-2,-2,0,-1,0,0,-2,-2,-1,6,3.15,3.31
303053,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1.4,2.08
302328,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,4,3.66
301676,0,1,9.0101,-1,0,0,-2,-2,-1,6,0,0.45
300895,0,1,51.0999,-1,0,0,-2,-2,-1,6,3.24,3.3
297560,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.85,3.6
299456,0,1,52.0301,-1,0,0,-2,-2,-1,6,2.53,2.44
298767,0,1,43.0199,-1,0,0,-2,-2,-1,6,0,0
297755,-2,0,0,-1,0,0,-2,-2,-1,6,1.72,1.82
297083,1,0,50.0701,-1,0,0,-2,-2,-1,6,2.28,2.81
303435,-2,-2,5.0207,-1,0,0,-2,-2,-1,6,2.82,3.02
299668,-2,-2,51,-1,0,0,-2,-2,-1,6,3.08,2.73
301313,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.75,3.03
303775,-2,-2,50.0701,13.1209,0,0,-2,-2,-1,6,3.7,3.75
300221,-2,1,40.0801,-1,0,0,-2,-2,-1,6,3.46,3.21
301813,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,3.13,3.28
301624,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.35,3.51
